SPF_environment_sensor,BIB_BRIEFCASE_29,00:06:66:73:2f:be,1493111398,[12],[32.0]
SPF_environment_sensor,BIB_BRIEFCASE_29,00:06:66:73:2f:be,1493111416,"[0, 1, 2, 3, 4, 5, 6]","[23.667519, 57.446045, 69.10698, 7.199694E-5, -0.234375, 0.046875, -0.96875]"
SPF_environment_sensor,BIB_BRIEFCASE_29,00:06:66:73:2f:be,1493111427,[12],[32.0]
SPF_environment_sensor,BIB_BRIEFCASE_29,00:06:66:73:2f:be,1493111436,[12],[8.0]
SPF_environment_sensor,BIB_BRIEFCASE_29,00:06:66:73:2f:be,1493111442,[11],[0.0]
SPF_environment_sensor,BIB_BRIEFCASE_29,00:06:66:73:2f:be,1493111446,"[0, 1, 2, 3, 4, 5, 6]","[23.721146, 57.163757, 91.46884, 2.7769838E-5, 0.015625, -0.96875, 0.015625]"
SPF_environment_sensor,BIB_BRIEFCASE_29,00:06:66:73:2f:be,1493111457,[11],[1.0]
SPF_environment_sensor,BIB_BRIEFCASE_29,00:06:66:73:2f:be,1493111467,[12],[8.0]
SPF_environment_sensor,BIB_BRIEFCASE_29,00:06:66:73:2f:be,1493111475,[11],[0.0]
SPF_environment_sensor,BIB_BRIEFCASE_29,00:06:66:73:2f:be,1493111476,"[0, 1, 2, 3, 4, 5, 6]","[23.796219, 57.293457, 36.51748, 1.7237766E-5, -0.0, -0.984375, -0.0]"
SPF_environment_sensor,BIB_BRIEFCASE_29,00:06:66:73:2f:be,1493111502,[11],[1.0]
SPF_environment_sensor,BIB_BRIEFCASE_29,00:06:66:73:2f:be,1493111506,"[0, 1, 2, 3, 4, 5, 6]","[23.8713, 57.034058, 13.296002, 1.84717E-4, -0.15625, 0.625, -0.0]"
